,클러스터,연도_분기,0시,1시,2시,3시,4시,5시,6시,7시,8시,9시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,평균기온(℃),강수량(mm),공휴일 수,Unnamed: 0,당월_매출_금액,당월_매출_건수,주중_매출_금액,주말_매출_금액,월요일_매출_금액,화요일_매출_금액,수요일_매출_금액,목요일_매출_금액,금요일_매출_금액,토요일_매출_금액,일요일_매출_금액,시간대_00~06_매출_금액,시간대_06~11_매출_금액,시간대_11~14_매출_금액,시간대_14~17_매출_금액,시간대_17~21_매출_금액,시간대_21~24_매출_금액,남성_매출_금액,여성_매출_금액,연령대_10_매출_금액,연령대_20_매출_금액,연령대_30_매출_금액,연령대_40_매출_금액,연령대_50_매출_금액,연령대_60_이상_매출_금액,주중_매출_건수,주말_매출_건수,월요일_매출_건수,화요일_매출_건수,수요일_매출_건수,목요일_매출_건수,금요일_매출_건수,토요일_매출_건수,일요일_매출_건수,시간대_건수~06_매출_건수,시간대_건수~11_매출_건수,시간대_건수~14_매출_건수,시간대_건수~17_매출_건수,시간대_건수~21_매출_건수,시간대_건수~24_매출_건수,남성_매출_건수,여성_매출_건수,연령대_10_매출_건수,연령대_20_매출_건수,연령대_30_매출_건수,연령대_40_매출_건수,연령대_50_매출_건수,연령대_60_이상_매출_건수
968,81,20241,230174,41218,27378,23509,65566,301977,521895,1048785,1853361,1429538,1071373,1070988,1199691,1313496,1347779,1503545,1686814,2087970,2603497,1904912,1469642,1415816,1313750,777416,3.433333333,123.5,6,2098,1.00958E+11,4100844,77770731104,23187445013,13079790039,19513476423,13983392867,13120292755,18073779020,14328656852,8858788161,3633389698,6958885497,31336854243,19333838535,28454846080,11240362064,53974277407,40731616471,325597381,16042704099,25284363580,17392884265,23790099348,11870245191,3074860,1025984,569574,614282,616014,629057,645933,611181,414803,132065,592896,989589,861061,1160739,364494,1883064,2074046,27880,966608,1249786,703782,580424,428618
969,81,20242,255805,50309,33858,27371,71593,311648,540831,1075641,1830006,1395479,1119559,1095459,1226916,1342216,1365999,1514111,1714704,2089123,2544208,1877583,1531176,1482549,1373034,818497,19.8,274.2,5,2351,1.12926E+11,4504745,87871125231,25054530077,24132855298,15627847170,13257636203,13156781358,21696005202,15351302318,9703227759,3845147670,7759668416,28219655569,31331307985,30203311134,11566564534,61597924392,44940089704,365924364,17180445105,28914975842,19516536517,29447939041,11112193222,3349663,1155082,649669,669372,622963,665189,742470,687393,467689,165598,669463,1072250,926122,1253448,417864,2036868,2328161,36386,1093946,1370771,767139,636073,460724
970,81,20243,235524,48438,33344,26639,74413,293085,529161,1056157,1762750,1353695,1046310,1025303,1154677,1260809,1282365,1430310,1630338,2005562,2457402,1808165,1428458,1373576,1254804,730928,27.13333333,774,4,2604,1.08559E+11,4343042,85001660582,23557211602,19560858871,11141478554,13813988231,15980895198,24504439728,14584401828,8972809774,3671739267,9012837071,20198984981,36189122188,28769730182,10716458495,58376707181,44433405955,478515128,17332903107,25307955773,17378168271,30760562299,11552008553,3228718,1114324,670333,595856,617608,637198,707723,659096,455228,159157,654701,1038760,880015,1215690,394719,1965917,2252884,40416,1117509,1292659,715272,612726,440215
971,81,20244,252383,54706,34068,29105,75721,305842,538625,1065819,1872021,1431952,1145197,1140387,1266055,1387527,1433349,1603040,1803073,2190748,2608751,1903923,1528059,1464064,1344182,796478,9.066666667,139.7,3,2857,1.02573E+11,4141310,78076355257,24496994665,19592673730,15318597734,11865198258,15451042438,15848843097,15604005803,8892988862,3846929113,11730513342,22123393137,23356025791,30235693422,11280795117,50957863004,44383097643,488988160,18016400883,25334229607,20020615452,19906113711,11574612842,3079931,1061379,606494,635864,570930,596620,670023,634198,427181,158171,599250,997106,862102,1148340,376341,1902803,2087780,40885,1045732,1208490,694572,580677,420227
972,82,20191,109745,22762,8570,10435,53100,135415,306685,815103,984499,714002,598531,585521,694988,712700,709305,761450,869079,899948,988620,845618,607669,558802,583746,315543,2.4,50.6,5,81,16281568764,895663,11691784486,4589784278,2106337626,2277900020,2167676839,2353565192,2786304809,2707390563,1882393715,955939569,1223307457,3257467888,3245749825,5307286561,2291817464,7931772512,7487722250,119600332,2768417824,2769800568,3655623200,3566259334,2539793497,647345,248318,127278,122247,129779,132699,135342,134100,114218,51108,88138,184984,178118,278837,114478,481624,403032,14827,265365,175886,171678,158150,98756
973,82,20192,130448,29487,9181,12582,55643,151922,358383,1031176,1103951,798466,660432,639287,736631,757051,745703,823831,1007008,990389,1066050,909776,680484,618215,637404,346628,18,159.1,4,333,18271591109,1105978,13626864327,4644726782,2525657239,2980713577,2533146434,2762688641,2824658436,2533897996,2110828786,1102341472,1812573160,3470245882,3412855390,5821056196,2652519009,8771970791,8604926227,186464938,3203736289,3355204031,3691026443,3796897620,3143567682,824315,281663,166570,167241,168091,160407,162006,151180,130483,59837,119762,232951,211538,342904,138986,596548,496201,30452,358086,204375,198140,188923,112779
974,82,20193,121103,27782,8515,12292,51714,150348,337946,931609,1030330,735413,627237,619061,714916,726467,719955,781624,923594,917386,1012718,865212,629275,582171,596947,318322,25.23333333,524.7,4,585,19000728511,1077039,14393928437,4606800074,3283887410,2580610139,3255362044,2696546147,2577522697,2615434330,1991365744,1115864473,1799409259,3395220907,3519731628,6455281028,2715221216,9283185112,8813638152,160388077,3021683428,3258768260,4579301837,3981564911,3095116744,797273,279766,176397,156008,164851,149441,150576,153452,126314,62073,116155,222817,197174,340667,138153,571685,493067,22589,318027,210793,206140,192781,114419
975,82,20194,126272,29720,9078,12774,51751,155241,328274,953691,1096513,793174,674938,659811,752437,780376,772317,852101,998001,990622,1045009,872450,643878,601340,605356,329557,8.466666667,156.9,3,837,19854411117,1217612,14471774802,5382636315,2741585406,3032859099,2903643318,2871512535,2922174444,3200960426,2181675889,1237659083,1545336251,3863083632,3875636788,6528039231,2804656132,9674442456,8826580856,289083643,3557555896,3404233177,4112264763,4112259608,3025626225,898123,319489,177846,189288,180326,173210,177453,178472,141017,68028,128555,261797,244020,373984,141228,648499,553002,36294,383320,221213,226211,217813,116662
976,82,20231,81371,18129,11287,10829,48798,136385,298957,754613,911309,637591,527009,529974,612163,611986,614868,673168,744709,791264,845747,691297,504140,455677,438324,220078,3.533333333,59.4,6,1089,29661618208,1573402,21701098407,7960519801,3769521388,3940399625,3962911079,5056400921,4971865394,4675921618,3284598183,1398479937,2304696412,6703104110,6356776710,9584480769,3314080270,14269543282,13816560790,192069232,3904562481,4340875435,5351540926,7132592843,7164463144,1143671,429731,222412,215419,212019,231829,261992,242083,187648,60208,151400,361549,383935,478799,137511,762403,791867,23089,293510,270006,276523,364820,326318
977,82,20232,89490,21262,11187,11261,50269,149744,332553,861130,967301,683662,562641,565097,644058,643573,636309,722838,830712,830669,879298,713611,541174,482150,470205,232303,18.9,448.1,4,1341,32826249450,1787707,24188899438,8637350012,5605235057,4260525360,5207437711,4210208179,4905493131,5075342586,3562007426,1390487152,2450301068,7664553430,7064764978,10610002380,3646140442,15802855324,15184296018,323190866,4280932636,4513689807,8043846819,7099968987,6725522236,1275020,512687,263723,240215,247426,250044,273612,284928,227759,64777,179511,389729,409934,574482,169274,857461,909361,40775,375524,308494,330196,386609,325217
978,82,20233,85476,20489,11611,11936,48388,147953,329281,806070,928188,659770,547560,545298,624849,614568,607215,674024,775307,791375,857459,692482,515413,457014,440327,220419,25.86666667,892.5,4,1593,32638655809,1792280,23407354054,9231301755,5128909961,4087953393,5101744618,4397138673,4691607409,5391643790,3839657965,1413186150,3429265975,7085666437,7178497464,10160061176,3371978607,14967424652,15848815002,226820993,3921131619,4564491197,7882539074,7330047760,6891209007,1221433,570847,254765,233685,248448,242645,241890,317314,253533,66645,197758,423395,410732,532729,161021,848690,920864,28468,323980,321659,388233,379100,328097
979,82,20234,85676,19834,12278,10757,47620,143335,314663,798154,943405,694853,571244,572915,640384,657980,645982,718788,807955,830167,862317,680574,508979,461438,434019,228082,7.9,198.8,3,1846,32124459679,1664090,23548044218,8576415461,4757862663,4544971938,4259757171,4306430368,5679022078,4801049542,3775365919,1281177017,2786981713,6827372473,7841960557,10199318184,3187649735,14118903768,15614031312,295004019,3881152178,4216936511,6678362767,7567698211,7093781396,1182599,481491,226700,231165,231836,230412,262486,261847,219644,59790,167642,385001,406974,504186,140497,800817,838118,35347,317804,267973,304518,376107,337159
980,82,20241,81149,16301,11993,9931,47968,137418,308454,720698,865858,626202,524773,523926,603421,608987,608538,662352,728825,771200,835882,675771,497587,442250,432182,212947,3.433333333,123.5,6,2099,30161554587,1498062,22010940252,8150614335,4036577550,3894706064,4023446233,4583381964,5472828441,4867393941,3283220394,1296292575,1990757371,6894122567,7327523867,9533926845,3118931362,13693130150,14558220446,164932407,3258362349,4213356401,5904050258,7323846209,7386802984,1073540,424522,193174,197245,204755,227421,250945,240295,184227,43504,140804,351795,384601,464083,113275,711614,765845,17493,233029,245409,277597,350618,353300
981,82,20242,90265,19926,12505,10997,48904,148612,346059,831589,928764,680228,563161,558189,635532,648971,635198,722564,828400,814263,871896,694282,524960,475297,456775,229523,19.8,274.2,5,2352,32353902519,1653402,23308127251,9045775268,4983039134,4238373233,4031294184,5368356353,4687064347,5273519722,3772255546,1477720588,3249678279,7805643777,6087836127,10419245013,3313778735,14434594853,16048959746,242608053,3634869132,4682419485,7253612012,7414508694,7255537211,1159272,494130,226247,224432,224158,229591,254844,274197,219933,53544,159669,385651,387449,530013,137076,779009,852197,27153,293999,286411,295705,386962,340978
982,82,20243,84761,18942,12633,10911,49505,148239,343857,789735,907320,651628,544038,548989,621076,626357,617878,678963,774397,789337,864320,688132,518813,452716,443902,218925,27.13333333,774,4,2605,28048096429,1455243,19910582341,8137514088,3995006139,3712154848,3611798821,4063161083,4528461450,4661661673,3475852415,1217346371,2351764096,6522614930,5355288626,9726833915,2874248491,13008262141,13321561263,175956605,3020895901,4042167322,4778504657,6955588606,7356710315,1013318,441925,230739,180057,184465,198648,219409,248841,193084,47155,155761,354601,327544,457277,112905,694507,740615,18922,226142,244054,260754,334724,350528
983,82,20244,88135,20854,13266,11873,48027,153253,338990,806064,955717,702347,587733,589382,657457,680142,672252,750798,846792,848644,891730,693573,529770,471094,442611,222698,9.066666667,139.7,3,2858,32091990162,1581922,22823132252,9268857910,4010591750,4663686332,4961538824,4480732356,4706582990,5375259861,3893598049,1440310627,2273164867,7389424191,8032775100,10059109103,2897206274,15397321582,14502197352,248710321,3465674553,4330860957,6296610436,7967518040,7590144624,1123411,458511,225809,229900,209234,217737,240731,260016,198495,52305,150771,390956,410411,462037,115442,750930,805554,25231,258369,258640,276011,381197,357034
984,84,20191,93612,10648,3430,3597,56968,217942,372689,808158,1304536,824268,631776,617073,669322,717295,708087,767585,823444,913246,1145118,898697,647741,606455,572221,333830,2.4,50.6,5,82,1.80011E+11,7158980,99473285483,80537836510,17201265822,16346070104,18949168362,19912105356,27064675839,43992963045,36544873465,30966989294,7039177030,29861258774,33252473037,51057524660,27833699198,94182180026,78070394535,1317255633,64601673451,54262686434,23037590640,20351256134,8682211585,3943148,3215832,645762,712022,719473,774317,1091574,1723227,1492605,1690460,421882,856295,1095781,1889766,1204796,3893958,3152968,64324,3413413,2011434,717836,588029,251906
985,84,20192,105022,11945,3786,4583,63290,249515,431791,938933,1372357,878650,674780,625465,672652,724659,705025,792310,885099,965647,1191763,937071,699531,658852,627983,363309,18,159.1,4,334,1.94094E+11,8008332,1.04222E+11,89872314124,18905978102,17432113234,19523915480,21160746806,27199249490,49098222645,40774091479,36753812250,7362297970,29690713356,35026260299,54383261667,30877971694,1.01857E+11,82262677334,1512625034,70357728624,56494172111,25836920156,19804158977,10114005390,4327055,3681277,786058,713360,796237,875340,1156060,1954477,1726800,1908690,483533,968420,1209968,2070013,1367708,4346120,3512477,84510,3766787,2219352,848989,655600,283363
986,84,20193,102270,11864,3774,4302,64980,242427,413251,885148,1347309,854962,664111,627859,676768,715465,701572,775919,852143,946953,1176603,930506,677497,631344,598965,350021,25.23333333,524.7,4,586,2.02871E+11,8625480,1.15849E+11,87022335451,20439016365,21171668532,20400927009,23578662057,30258519761,47153326799,39869008652,37190873641,10166021578,30546837963,32916181243,58125339105,33925875645,1.02078E+11,86549665521,1948554186,77539995329,55441952244,25292421852,19380958644,9023846724,4802746,3822734,858534,804669,847045,995751,1296747,2037876,1784858,2077512,531839,1017696,1214167,2257836,1526430,4729379,3773974,107749,4210622,2346347,873571,684975,280093
987,84,20194,107999,14363,4932,4580,64102,239317,400307,874411,1372304,884081,683450,640434,693924,749206,744577,826778,916761,1005879,1209021,931022,685320,641176,611244,361859,8.466666667,156.9,3,838,2.2833E+11,8736938,1.32864E+11,95465822031,20119487715,24487173822,27023957382,26118235978,35115328748,53881993241,41583828790,36888438485,8773783460,36732215300,44245766978,64576676997,37113124456,1.14399E+11,95678280075,2498981682,85874422485,61727044874,28320839968,21767121559,9889197858,4844629,3892309,759435,889455,957447,947931,1290361,2090350,1801959,2068577,515229,1060122,1276167,2269133,1547710,4757750,3828681,129553,4327997,2315357,869581,660372,283610
988,84,20231,64494,8158,3725,3468,56671,192597,325679,700690,1087623,683018,535576,525407,573474,599245,605029,659905,723715,807201,996737,732844,517320,484519,436936,240684,3.533333333,59.4,6,1090,1.86912E+11,6557354,1.13038E+11,73873890902,17717101783,20480245677,22115173344,23416016696,29309538137,39822403851,34051487051,23093668856,7686970845,34600869840,42772072607,53905441664,24852942727,93086655510,78529784457,725055867,43747620327,60088588836,29789122067,22435795709,14830257144,4040027,2517327,709207,759393,792751,792382,986294,1308732,1208595,957783,541987,1222985,1313243,1687377,833979,3623544,2714038,50249,1897744,2288077,930980,710589,459955
989,84,20232,76597,8342,4331,3691,58311,210227,364743,785809,1107610,724751,566340,540266,587049,612366,602683,681150,777068,846051,1005752,752843,550482,512099,469870,257348,18.9,448.1,4,1342,2.07354E+11,7676876,1.21906E+11,85448060695,22364225524,22217288078,22460939653,23206284283,31656987391,46047007707,39401052988,28702801265,8922015895,34026079640,45346104351,60515019391,29841765082,1.03893E+11,87986670501,918736920,49153044736,63024758114,34394519212,25856803338,18531483663,4505548,3171328,827932,831303,834696,857981,1153636,1665631,1505697,1296809,658863,1291631,1404615,1938710,1086248,4236121,3182783,62406,2347961,2597487,1065170,818081,527795
990,84,20233,75573,8462,3852,4353,58733,207939,364554,763637,1102018,720824,572902,548465,592139,604687,598602,672483,756741,847863,1014305,747877,538256,500797,457244,247666,25.86666667,892.5,4,1594,2.07476E+11,7859188,1.16691E+11,90785952694,18689192926,19454698825,24522793919,24174760326,29849064532,51508805753,39277146941,30371900407,9727962179,32716580188,40766837556,62427075109,31466107783,1.03281E+11,88673193243,1208011533,56375596203,64307572689,32271078067,23686099756,14106310552,4404205,3454983,798058,797325,837388,874746,1096688,1900334,1554649,1492632,687733,1235947,1304362,1958315,1180199,4411278,3221038,76721,2615976,2651166,1026414,784341,477649
991,84,20234,81044,9106,3908,4497,57017,204254,345018,732292,1077510,706570,567565,546734,591412,625457,624227,701236,784587,857091,989627,723262,530167,497378,451308,252161,7.9,198.8,3,1847,2.21704E+11,7460440,1.23471E+11,98232569940,22148053685,20925675198,22457176916,24323174875,33617267297,50718522055,47514047885,31630759430,9801959935,36484523298,48670008301,62556248611,32560418336,1.0852E+11,94268119700,1597360302,58784689064,67711807706,31266904732,25918223232,17508966779,4237167,3223273,820715,775469,779167,797431,1064385,1599746,1623527,1360515,632595,1247500,1323615,1822356,1073859,4168262,3032088,82857,2491497,2485646,941287,736125,462928
992,84,20241,74217,6294,3703,4209,54406,198289,331337,687847,1048745,677132,546068,539353,584739,617358,612151,675816,742824,822245,993811,730989,534353,490962,437189,243710,3.433333333,123.5,6,2100,2.03875E+11,6949376,1.17202E+11,86673138070,20311454010,18622365207,21661520763,23491302976,33115245985,47788642176,38884495894,29709828703,8794786816,33656465969,43837761055,59166192444,28709992024,1.01404E+11,86677696761,820174491,50048417943,65898393969,30983151832,24099517751,16232324662,4050559,2898817,765231,680677,750428,797159,1057064,1535025,1363792,1228798,583587,1178823,1275967,1731207,950994,3839556,2854366,46834,2068495,2493065,930508,695715,459255
993,84,20242,83448,7164,4490,4801,56731,207019,362882,763554,1079093,714398,582118,565299,619890,641111,628069,710613,802225,870646,1010325,751385,570778,537668,477383,266407,19.8,274.2,5,2353,2.07665E+11,7481077,1.21057E+11,86607767029,19379985938,21610073086,24949992305,23415838633,31701356936,46641211339,39966555690,30301386290,9404222136,34032270362,43260053974,59344234157,31322847008,1.03319E+11,89152142284,1119527017,50622867026,68525361639,32104324229,24810921133,15287701493,4337169,3143908,729565,761923,872212,860229,1113240,1684218,1459690,1385628,621066,1232602,1326445,1812398,1102938,4120828,3099946,65419,2284485,2684678,1003360,739121,443727
994,84,20243,80864,7016,4439,4822,57164,203651,366663,764616,1108058,727234,591387,582203,627605,648492,633713,715351,801597,889247,1051553,766088,571409,527657,470631,263765,27.13333333,774,4,2606,2.00457E+11,7286590,1.14012E+11,86444877035,21285902864,18513903157,21545382645,22198184502,30468749346,47717395190,38727481845,31749177409,8663561226,33143096564,37944721067,59095262163,29861181120,99837440514,84972649708,1255739680,50443556774,63916912027,30248458819,24202526555,14742896331,4233288,3053302,812014,718575,806234,824286,1072179,1617673,1435629,1432863,616923,1183006,1195674,1762896,1095228,4049611,2972494,80049,2263662,2542972,971764,727343,436338
995,84,20244,85747,8626,5145,5145,57532,203224,360913,764334,1116426,750810,612990,601007,654473,691304,679504,769839,856983,929891,1061195,768304,580964,541374,482722,269500,9.066666667,139.7,3,2859,2.2224E+11,7129160,1.29265E+11,92974835220,19687571113,24816425226,26186221519,25214626526,33360344568,51465761788,41509073432,30614306850,9293300831,36742062528,47322672696,65481590127,32786091140,1.0905E+11,96890378984,1742109081,58137659823,70304714045,32179478412,25182225813,18393985184,4177225,2951935,679516,827278,835128,804472,1030831,1580260,1371675,1329461,583112,1189487,1239450,1735495,1052155,3909471,2958299,86292,2271826,2456156,919603,683686,450142
996,85,20191,104065,7771,4092,2953,31000,206117,405939,1043704,1268963,830308,627339,595669,654224,678354,670249,721936,815123,944087,1135622,971032,669791,605339,591455,358218,2.4,50.6,5,83,21988091218,847181,15874323200,6113768018,2811530083,2924201064,3082705197,3340675247,3715211609,3593289701,2520478317,1610774565,1641873648,4434970608,4439462965,6946035243,2914974189,11620871583,8769086709,125548857,2175274434,3162157242,4700505932,5049360415,5177111413,610324,236857,118492,115123,117578,123530,135601,135231,101626,44780,78406,187116,174429,253630,108820,451322,374244,9084,148827,162800,175526,173108,156233
997,85,20192,97419,9108,4662,3599,34253,241817,460378,1103868,1261765,837707,633992,591229,636361,659422,646725,706437,826804,964503,1115652,921738,647163,590145,572236,337583,18,159.1,4,335,22729762460,888003,16383065082,6346697378,3192922986,3402347189,3260572359,3053206153,3474016395,3746430610,2600266768,1440807068,1463044473,4776471059,4490344798,7293683879,3265411183,12122421903,9325636817,110771579,2130456255,3688633027,4973738877,5237522076,5306936905,646196,241807,128732,130288,128070,119877,139229,138034,103773,43781,90981,197461,173161,266873,115746,471049,396739,9372,153185,171201,185721,183322,164991
998,85,20193,92042,8770,4764,3503,34035,224282,431603,1026105,1220335,809312,633261,597772,645914,666138,649500,702809,818290,931757,1109843,901698,628802,565050,550180,317002,25.23333333,524.7,4,587,22287222469,882827,16434245343,5852977126,3597561934,3078463759,3393912411,3014549362,3349757877,3283779735,2569197391,1669671108,1538295314,4582197444,3965562641,7313908149,3217587813,11658665230,9322594118,129811151,2474829992,3262495485,4806859858,5431982315,4875280544,656756,226071,148831,128571,127478,120676,131200,126335,99736,46984,89384,194355,165249,268787,118068,467054,396002,11366,160781,165973,178485,184027,162427
999,85,20194,105603,10839,5060,3570,34593,228013,455113,1133537,1378641,894764,682652,640525,687746,712428,701517,777597,921294,1036544,1212205,964598,673835,609790,596538,363321,8.466666667,156.9,3,839,24404080794,908251,17515309292,6888771502,3414694460,3774429956,3346158505,3137284674,3842741697,4210129496,2678642006,1875786510,1564407441,4747288199,4998836303,7846976646,3370785695,12965527109,9776694956,182088216,2639078730,3473296338,5161089449,5863078519,5423590825,667891,240360,135279,141601,125004,124331,141676,138838,101522,51923,87616,202009,180535,269479,116689,483250,402724,15363,165683,165033,191078,187135,161696
1000,85,20231,85850,6672,4491,2834,22743,177507,397613,1014833,1189934,738485,565517,549204,605875,625567,615906,691066,789728,900502,1144074,890459,593707,544739,517429,285522,3.533333333,59.4,6,1091,32303089569,1123748,24138996195,8164093374,4350485771,4719175061,4777669037,4756843296,5534823030,5029798329,3134295045,2135499717,1781286017,7513273252,6048269871,10349098425,4475662287,17187729358,12740211758,98560473,2203170616,4347685732,5843126645,7658587228,9776810416,843219,280529,163799,165847,162380,164222,186971,163229,117300,47198,113619,264045,225092,342342,131452,595400,491645,7010,138551,206540,203227,247275,284458
1001,85,20232,91690,7265,5096,2522,23513,199908,435728,1104447,1233921,769157,590818,569230,627588,637767,621441,714524,862239,936382,1160606,895340,613345,567373,531552,294771,18.9,448.1,4,1343,31438716634,1187581,23390822022,8047894612,4975882967,4599099647,4375908807,4413517397,5026413204,4949986807,3097907805,1273121118,2038394125,7238630932,6282197352,10357573414,4248799693,15915181596,12781184993,80965965,2577609773,4285557023,5382043184,7358913030,9011277615,885452,302129,179420,168044,170217,175741,192030,175351,126778,52419,133139,271640,226378,362739,141266,622762,525469,7383,155063,212850,214990,263844,294128
1002,85,20233,86890,7339,4973,2738,23950,197594,416127,1036911,1204966,756103,598732,578821,631931,641728,623584,710597,832904,928641,1156989,885287,604431,552330,518808,280323,25.86666667,892.5,4,1595,32796922378,1186635,24938070340,7858852038,4994733946,5029664547,5369468385,4266408311,5277795151,4875439833,2983412205,1216591831,2979192755,7632146310,6605745330,10423506353,3939739799,15283045348,11874419963,119554265,2514260017,4254156863,5375883213,6620430365,8273180576,880582,306053,184059,171062,174102,169478,181881,186189,119864,53948,144822,279394,222581,350985,134905,626870,514381,8702,158606,208808,211683,263040,290418
1003,85,20234,89292,9708,4980,3287,23696,195903,400250,1030159,1216925,771113,598460,579035,636026,650945,641471,732072,862220,942913,1149451,864795,606421,555893,509577,284284,7.9,198.8,3,1848,37124542221,1214066,28131295619,8993246602,4870794040,5912145031,5879304872,5308121237,6160930439,5489521158,3503725444,1732947724,2882836793,8714711095,8174422002,11207018533,4412606074,17428891552,13384509406,131331939,2335921158,4185355791,5788736251,7946381837,10426711985,901273,312793,171825,179150,178218,175164,196916,182869,129924,47845,144597,291893,250149,354085,125497,634315,534843,10375,153262,211369,213203,271776,309208
1004,85,20241,89046,8026,4919,3481,24881,183887,384862,974744,1160949,736938,579215,560966,629562,644591,632456,706321,803919,913511,1150714,889128,608192,556697,521218,279399,3.433333333,123.5,6,2101,31761507108,1125234,23339288511,8422218597,4351183436,4721475247,4696509881,4623735362,4946384585,5255525375,3166693222,1630744211,2254046339,7433811634,6320926929,10210980610,3910997385,16156086203,13218183444,66344104,2013490920,4453861361,5374706945,6658520377,10807345945,835985,289249,159354,168481,162271,171478,174401,171148,118101,45669,126933,268548,230737,335880,117467,589304,504699,4392,130140,204016,193194,241524,320742
1005,85,20242,94756,8765,5635,3811,26326,196533,430948,1071552,1206552,778775,611638,592257,641191,654488,649651,739961,871712,963760,1165798,889917,636217,582169,541881,291900,19.8,274.2,5,2354,32091949739,1204926,23772014790,8319934949,4496805901,4697446593,4509536964,4859861496,5208363836,5090396531,3229538418,1953442086,2331306819,7315394011,5987045748,10286270396,4218490679,16543290489,12949163001,54356914,1996385619,4347365198,5384975798,7313289869,10396080109,895875,309051,177563,179863,171293,172347,194809,180877,128174,50077,136239,291272,235074,359709,132555,633816,536421,5432,134177,222035,205939,270383,332278
1006,85,20243,87354,8677,6007,3761,25423,195352,420812,1040839,1214343,780492,614051,604593,659840,667781,648964,734806,854025,973767,1187483,904621,621704,569659,539297,279125,27.13333333,774,4,2607,32058342372,1256768,23463381401,8594960971,4934686528,4458208128,4405873328,4568730015,5095883402,5396615971,3198345000,2007456879,2494487848,7873330239,5569064636,10240155765,3873847005,16519175634,12916280315,81716915,2204348821,4302459805,5255717095,7396127995,10195085309,942295,314473,204383,176973,178934,178608,203397,183770,130703,54883,164828,313361,232792,363309,127595,667283,552821,6500,147251,232871,211193,275707,346604
1007,85,20244,91493,10039,6021,4077,26037,196275,413694,1036720,1240033,795201,630969,618069,673060,694092,686353,776264,902378,994730,1185593,898735,632934,581477,532455,287790,9.066666667,139.7,3,2860,34603580827,1254312,25726387613,8877193214,5201088492,5828111536,4635694155,4706227024,5355266406,5690125245,3187067969,1784379094,2687000604,8548444931,6715414194,10807644404,4060697600,17270680336,13996739349,97909504,2278407119,4619148919,5402975497,8031879773,10837098861,945294,309018,192945,196954,179235,178197,197963,183528,125490,50451,153516,320838,250046,355427,124034,661023,550787,7138,141871,234831,212149,276930,338886
1008,86,20191,186336,47181,19116,11467,110934,248674,435333,932921,1341842,987924,862570,851779,958700,1041379,1029141,1108006,1224240,1335082,1551840,1385197,957875,898948,784689,459032,2.4,50.6,5,84,2.42121E+11,6113483,1.8912E+11,53000509395,32800347368,31680329600,36136345276,39882796954,48620368107,36237124299,16763385096,3597462790,23952843396,66709766658,74102428676,61420373624,12337821556,1.04855E+11,98051155896,1176958335,31510292622,35750320979,40850931767,44846931182,48770412616,4474781,1638702,800772,830979,895000,960187,987843,994570,644132,136606,610631,1618722,1505665,1743550,498309,2806701,2953983,95681,1836494,1243701,978144,876399,730240
1009,86,20192,198162,52893,21418,13822,122558,283263,509082,1093150,1427931,1052142,892235,863228,956258,1033779,1011530,1106452,1311533,1378312,1568606,1399210,1012343,939869,837414,481499,18,159.1,4,336,2.45222E+11,6645759,1.94345E+11,50877409817,42589406774,39020608320,36754987260,34837513244,41142338816,35307377757,15570032060,3936082988,25767056996,66375718014,73884622239,62420352775,12838431219,1.08041E+11,1.0192E+11,1546803668,32103297591,33462081515,41106347197,52034280114,49707513651,4922921,1722838,919004,979194,996147,987955,1040621,1039529,683309,149005,714188,1742391,1565464,1908360,566351,3028302,3262101,140751,1971754,1313420,1074483,974323,815693
1010,86,20193,192780,51826,19994,13570,125758,279225,495023,1037388,1408027,1029155,898181,890961,997762,1073650,1057910,1137519,1295865,1376495,1587973,1414445,1000156,932477,805397,463369,25.23333333,524.7,4,588,2.40462E+11,6775529,1.89125E+11,51337801764,40824983498,38168786871,37623864963,32269564106,40237463440,35487390142,15850411622,3920835755,24760810486,64943060448,77104714752,56729975702,13003067499,1.03486E+11,1.03978E+11,1714132939,33215722470,37128985319,41024040727,45141626599,49239064011,5061161,1714368,1055399,1013350,1006251,961311,1024850,1007185,707183,168995,739794,1742896,1563098,1955476,605270,3145044,3313080,160634,2087484,1351317,1111937,951231,795541
1011,86,20194,201676,54209,20795,11415,129027,275090,490829,1047551,1479620,1080612,938641,920570,1020532,1081799,1086150,1183629,1377085,1469373,1662091,1413579,988807,928569,799112,484217,8.466666667,156.9,3,840,2.64516E+11,7213480,2.08267E+11,56248868617,40497748623,41445671461,40612169768,41174095025,44537745972,38066261352,18182607265,4058187646,23878221218,77570383452,81670683572,62988675449,14350148129,1.09176E+11,1.14224E+11,2237013750,35348505973,37853898497,39862325069,46418817686,61679605832,5341066,1872414,994742,1131806,1041627,1058846,1114045,1126133,746281,173841,752727,1876373,1735445,2053907,621187,3318383,3534133,205191,2216127,1391234,1178904,1015662,845450
